duration,event,age,credit_amount,rate
34,0,37,7141,0.1208436465265931
33,0,53,7586,0.1788233986475421
28,0,28,8093,0.17710793215439452
49,0,50,11264,0.08869856887077124
5,2,45,14841,0.10215215773441964
8,0,40,5155,0.059039408692612066
27,0,32,6895,0.12649154449253933
25,0,45,15726,0.14469012192051356
34,0,39,15732,0.07101858272598603
45,2,33,4972,0.06702581709731326
36,0,44,2516,0.10356241678035663
17,0,31,7036,0.14828481333304502
21,2,49,2820,0.24668688508643966
45,0,22,12838,0.23301479404807474
14,0,31,14543,0.12968360974462967
31,0,42,14105,0.16121663377270193
33,0,26,7128,0.16193245847998985
45,1,30,8195,0.11861651005366661
43,0,39,9958,0.22137263329954288
29,0,41,15236,0.10832310589657662
20,0,36,19052,0.13542084108699995
23,0,56,18088,0.23137990163211758
26,0,43,7108,0.11918438433231027
15,0,37,3705,0.1522178824217757
38,0,43,1518,0.22411720605394952
14,0,35,18360,0.11550100711745287
39,1,23,18882,0.2423403382502824
45,0,40,10992,0.09071031228159494
57,1,36,1835,0.186834741262689
9,2,42,9252,0.062007405002843435
46,0,43,14589,0.157418672537745
7,0,32,16018,0.08187862575694332
22,0,41,15728,0.17569575489769845
13,0,47,15789,0.1733644723488506
12,2,31,2362,0.13329263522808715
12,0,22,13809,0.2349661207074284
5,0,29,19844,0.22828101257023387
49,0,42,8465,0.19699623147163403
6,0,51,10504,0.19393037267722163
25,2,49,5711,0.06364560855410405
42,0,55,16127,0.11471127439547268
59,0,41,7527,0.0906324547306595
51,0,59,19756,0.1277093506892697
10,0,64,11679,0.07183399605138555
59,0,21,7156,0.11365252292551886
40,0,27,11497,0.16418568014340584
13,0,38,1277,0.08323821164291852
28,0,40,18516,0.07115105093930146
55,2,30,9426,0.19133674199900558
25,0,33,9405,0.09938525894151143
13,0,22,8487,0.14564252162550229
52,0,60,13499,0.21768825708126938
57,0,55,15727,0.1257099031788413
58,0,28,13370,0.06971456642233023
57,2,38,2958,0.20706703219132594
52,0,43,14767,0.19770153671028062
28,0,40,13063,0.17204331623565688
13,0,39,19833,0.1575834100118379
38,0,45,5684,0.20043813315700904
15,0,61,16139,0.12065339956627968
29,0,44,17588,0.11593819862073784
40,0,45,1273,0.17548279373549797
56,0,32,18369,0.08328579034862421
19,2,41,16326,0.17664445881553037
17,0,50,16157,0.2234129044700407
44,1,46,19997,0.15302403030059947
3,0,42,4417,0.06658582664452684
35,0,52,1239,0.182572695282042
45,2,30,12473,0.22386481431042254
34,0,22,12145,0.08936920706124096
24,0,34,17194,0.17243645576448408
50,1,31,12188,0.08942397205216031
24,2,61,2670,0.2139442213061165
43,0,31,10735,0.10056753505330751
29,0,61,8027,0.1758858156196348
4,0,39,17568,0.16786380659872913
33,0,52,14254,0.12495436968196448
5,2,46,16379,0.23009324606414477
56,0,21,14795,0.2302619104009106
37,0,61,3854,0.11801692351309773
24,0,41,17260,0.11961809612578345
30,0,45,2508,0.18096931350070566
38,0,32,5660,0.10679875868199791
17,0,28,3748,0.11076478144643348
19,1,22,2252,0.05411529812226401
26,2,44,17791,0.06878853617254772
17,2,34,3107,0.1816069840057204
46,0,39,2418,0.11416058326741918
8,0,64,2336,0.06624790371696498
50,0,49,13100,0.23604131096397557
22,1,53,4970,0.10914055276694373
34,0,49,13823,0.09182121125464618
11,0,28,5664,0.1544668991976237
24,0,50,4753,0.2161424731530749
46,0,60,3741,0.22452439758544845
18,0,64,4980,0.11101731204009023
10,1,23,5099,0.19843178114428178
32,0,22,16796,0.15463464355262582
12,0,64,10880,0.16906168464444254
20,2,54,8691,0.13800309443640807
28,0,21,18077,0.08544971480993752
35,0,58,10239,0.21408663688675128
39,0,62,17576,0.15882325258187227
41,0,31,8244,0.13037062979370778
51,0,30,19636,0.18506648798852032
6,0,54,4072,0.13512963469814726
23,1,34,10546,0.21982184652632164
3,1,25,9066,0.07713887136089903
3,0,51,17832,0.05598425242977667
15,2,44,5751,0.16387878749190327
37,0,33,7192,0.10136873928517441
53,1,35,6353,0.07364267719362966
47,0,41,12599,0.05606578408574101
39,0,31,4433,0.20407582659956003
47,0,23,9802,0.24196132201438747
12,0,49,12717,0.1731498565286525
50,0,33,4699,0.20452517791952912
53,0,38,6093,0.21769429927043615
8,1,34,3234,0.21108510786534912
29,0,28,3730,0.11535190155203774
50,0,44,18509,0.0504702782155448
30,2,47,16264,0.17562597663503443
50,2,43,4273,0.2395164737398187
56,0,43,11729,0.22750488364746008
30,0,52,2561,0.050950951810892646
6,0,22,17248,0.23084136449626208
22,2,55,15337,0.052171761879099665
15,0,57,15737,0.15628008127303872
30,0,27,6600,0.2205311153781715
36,0,64,7750,0.13320787964283354
29,1,41,17557,0.18677043554354755
14,0,36,11452,0.09649828825335345
20,0,34,11845,0.24402604707907533
41,0,64,19746,0.05881748883940439
4,0,45,16531,0.17645418003057495
15,0,64,7481,0.056954524726145574
53,0,52,1478,0.058362604689962176
8,0,41,5170,0.10406400979207309
26,0,22,15248,0.05303862638135329
14,0,61,3681,0.09146695955621476
8,0,31,6433,0.0807899004425514
27,1,55,18828,0.232382574821002
32,0,26,9056,0.058289189540665844
13,0,57,5366,0.17236143458970293
7,0,22,11187,0.18410828209325647
10,0,26,18588,0.21420517931257727
40,0,34,4696,0.12347452059918572
52,1,55,12040,0.08632432279817631
13,0,64,15996,0.07435976437144198
21,1,31,12006,0.0785058285629048
22,0,46,17664,0.15480317155571782
23,0,53,8304,0.16935986305143552
16,0,60,15942,0.2076848134267012
6,0,31,8221,0.210891967753904
32,0,25,1670,0.21855588747754673
23,0,55,6754,0.08193630521149303
22,0,22,3290,0.19906236653960763
18,0,60,14723,0.0645451776626333
55,0,38,8320,0.2261113351165805
37,0,43,14905,0.155071718318342
26,2,42,15078,0.17830587514450724
14,0,40,10858,0.17395750720836659
48,1,21,18596,0.1615957386429621
53,0,27,9254,0.15466997959473489
4,0,36,13972,0.23442138102280585
55,0,31,12894,0.11967459841255829
42,0,56,14362,0.20575885569421676
8,2,64,10082,0.12239086423133966
45,0,30,8841,0.05917798017872278
9,0,53,16571,0.1256012223569441
5,0,43,18070,0.08017730488599979
9,0,54,1770,0.1381168228125778
29,2,54,19567,0.06640119976189118
38,0,56,18100,0.20708944262597578
26,0,63,11892,0.168170737340737
9,0,46,10727,0.05757199446864843
14,0,61,9421,0.17910418898744124
51,2,40,10429,0.24092764102831127
57,0,23,3934,0.06265867348083286
45,0,36,8124,0.12134267914924686
8,0,51,18962,0.22895302061050576
49,0,22,10879,0.056687772894131606
42,0,57,7579,0.23371893353838136
32,0,56,4796,0.24774946147387222
11,0,31,15538,0.1279951235371758
59,0,59,10197,0.14299897682214902
28,2,55,11783,0.2476341242884304
5,0,36,8265,0.06198003712915617
14,0,61,1179,0.11362779735082558
25,0,43,6232,0.06269344565778892
6,0,40,12048,0.19926631926078042
21,0,46,4637,0.18024130084785656
29,0,64,10371,0.22268992869866916
57,0,49,17274,0.08805105139844248
7,0,43,4183,0.15902098439646495
35,0,49,17078,0.19260326764457464
55,0,53,3219,0.10637040541866492
48,0,29,9959,0.22793318490430886
55,0,44,13159,0.08957679126676794
12,0,51,5013,0.07364107490000481
48,2,29,4992,0.10619677588863863
58,0,54,9282,0.20953282640184046
21,0,21,902,0.19283459265531194
31,0,21,18549,0.22823269222382098
33,0,38,5524,0.17335785544915688
31,1,48,15698,0.23363361366509489
19,2,26,6120,0.1586407478684811
58,0,39,16247,0.2336694765285126
57,0,29,4085,0.22403634987140908
24,0,59,14203,0.1446883736360498
48,2,53,14550,0.05129430435745881
25,0,62,14618,0.24715276460969554
48,2,37,1562,0.14941866713188362
36,0,46,3417,0.19818973923208927
29,0,36,17470,0.14045615809357517
10,0,38,7263,0.1224158672320299
40,0,45,16150,0.1216458210821777
21,1,62,16723,0.12106379294589086
15,0,59,14021,0.16588688897598153
14,0,32,3956,0.2115552526238006
58,0,34,7026,0.1638091976697128
8,2,42,1965,0.15519873152307498
48,0,54,614,0.11132709350754727
52,0,36,17004,0.14256398966446931
4,0,23,9797,0.0859592843674333
36,0,27,15724,0.19893553545628262
35,1,38,3551,0.20663549848343438
23,0,60,3583,0.09769948322468401
41,0,51,11486,0.16340162604118638
26,0,32,10798,0.10695954976803468
28,0,47,8563,0.24547999534706294
27,0,55,1313,0.10976742090207843
48,0,33,5634,0.22280997970217437
39,0,54,3396,0.19006421178213545
24,0,49,3737,0.2431205606584147
55,0,50,5516,0.19389321768839546
48,0,26,13499,0.17183414200231156
56,0,25,14228,0.14208952584732862
44,0,41,16140,0.14422693817110435
25,0,38,6446,0.0502485359492497
47,0,34,11040,0.2493837752594132
21,1,61,16304,0.16352520948148455
18,0,31,10006,0.16739331868778465
28,0,37,959,0.08608891947459071
58,0,23,10183,0.1363992884665911
35,1,21,584,0.09381686508996559
24,0,35,8045,0.09376474573258127
29,0,52,6346,0.15950806064771228
19,0,47,18347,0.09817919166092717
40,0,51,14753,0.183319812796989
22,0,54,13343,0.12532720656614618
34,0,46,19055,0.12533928823299126
24,0,40,18874,0.19044111535317015
21,0,36,6651,0.18414451657622538
58,0,22,11255,0.13073503752595406
22,0,35,11359,0.23601729830258839
7,0,42,961,0.11565005079198792
24,0,31,1306,0.19367403701735003
33,0,27,7110,0.20873776459449372
8,0,47,524,0.09365306524095277
20,0,42,13954,0.14484028343541855
12,1,64,807,0.05419274309739777
31,2,57,4936,0.11601895085641507
44,0,55,2397,0.10399530955639835
58,0,42,10249,0.20429647971665205
25,2,49,17549,0.09414500255728105
52,0,59,1556,0.05508712327417471
15,0,46,13007,0.05473063225984636
47,0,32,11068,0.2027428428208371
35,0,52,18017,0.07867418648788445
46,0,26,12116,0.17880795459155407
46,1,43,16780,0.09031232447973331
33,0,58,13980,0.0943245081572775
17,0,58,15419,0.21128713776998792
32,0,55,9971,0.18640771600806288
50,0,46,7397,0.1809039669240184
58,2,36,10482,0.2357350018227135
55,0,31,3113,0.22404149323941042
13,0,42,14385,0.2193652547808173
37,0,45,2515,0.07722572848203071
8,0,35,18689,0.08319546657898519
41,1,31,987,0.2464176646054665
59,0,54,2690,0.16530527416196797
5,0,44,3966,0.1598795639652684
40,0,42,4079,0.1511388362731304
56,0,56,873,0.19715919069064552
51,2,63,19706,0.1689308316350978
25,2,53,13912,0.07997818043181111
8,0,55,6358,0.0704911968228767
55,0,32,8082,0.11056552346536092
55,0,58,4917,0.22400962122666696
36,0,53,10799,0.1304453973053778
58,1,45,8224,0.22445543897834624
3,0,26,9837,0.16455459386745533
38,0,43,8297,0.23590352133494558
5,0,49,6026,0.2268876645490447
56,0,29,10342,0.12519327745425346
41,0,34,2733,0.16023028089426988
55,0,55,11366,0.19194351782629382
35,0,48,11074,0.05913098523105949
7,2,31,2838,0.08198062788798983
4,0,58,17343,0.19600927992885042
22,0,58,19052,0.23290811302082065
45,0,26,15119,0.1107295844645023
11,0,23,19010,0.1288029907810584
51,0,51,18663,0.22488490568667646
16,0,24,14913,0.10323680719923611
31,0,51,7441,0.2352163771623904
14,0,44,4564,0.0782212206961368
29,0,54,16991,0.10041823305948827
28,0,22,10010,0.057087729179984906
3,2,63,14590,0.06869940009524389
35,2,25,17866,0.10101995845747391
47,0,42,18888,0.18102897426465658
56,0,56,13818,0.09017360838449183
21,0,26,6111,0.2378614860020492
53,0,53,2094,0.11973305040826916
53,0,51,16170,0.15373230047121447
59,0,59,970,0.18299160584938862
24,0,44,10409,0.07727014601466478
51,0,34,6234,0.18754090320634254
35,0,56,9016,0.07411322097773701
6,0,27,17632,0.21525640410572022
18,0,55,9582,0.14761547725432628
41,0,28,3386,0.06787901547961002
12,0,53,8935,0.1915272391432457
27,0,22,2469,0.06531581198662562
47,0,38,17602,0.2449075312422403
11,0,59,1268,0.14072418720264868
31,0,41,18916,0.12658305196293013
15,0,22,4819,0.11291559714230369
33,0,61,13428,0.13998342996142177
16,0,47,17718,0.20623278093768976
58,1,40,4259,0.1540311293443253
7,1,60,18638,0.17866317510636132
57,0,46,8699,0.06147822615213681
48,0,47,10442,0.2203358477466339
51,0,51,7434,0.15568066076601011
51,0,28,19737,0.15477873756717064
13,0,26,13584,0.100470179602915
56,2,47,7487,0.06545592393524731
36,0,54,1871,0.11721295124626213
57,0,63,17902,0.21369875784287012
53,0,21,13255,0.15940732986560413
36,2,24,2954,0.10272331977278591
24,0,64,9602,0.16861862407427464
9,0,28,5663,0.12025961246370297
8,0,46,5590,0.09473839879504625
25,2,41,9843,0.19797757707137648
49,0,28,1738,0.08345015872478163
31,0,54,5296,0.1669751216653373
30,0,55,1533,0.19673538431474596
16,2,33,18828,0.06232845527718254
35,0,58,17897,0.18914433288905674
39,2,47,3672,0.05229048751600962
58,0,30,11746,0.21236195741957242
44,1,32,4878,0.1056218001454721
37,0,22,11255,0.08073423053085518
54,0,45,9399,0.07607151136294084
27,0,44,841,0.13714069195880613
56,0,28,15969,0.10762808376939421
24,0,49,15534,0.1437571449916547
10,0,34,1668,0.21911120839807446
26,0,28,4607,0.07099432469625791
10,0,29,2738,0.1021060439895296
9,0,45,7976,0.0726629355119922
53,0,61,9230,0.17741731686460732
48,0,44,13108,0.17461243497081702
15,0,48,12845,0.21969794785003416
50,0,58,3123,0.19590530407239592
6,0,49,9850,0.1898913080100531
19,0,56,16035,0.08210276009349216
43,0,44,17836,0.21383600790189877
20,0,26,16788,0.05146158916598742
44,0,50,6331,0.19298656399005493
52,0,52,10630,0.2129138122709756
6,0,40,3304,0.09531904253841893
4,0,43,7625,0.11235815490198318
56,2,25,5979,0.09842000603099384
32,0,41,5411,0.21390556137614408
31,0,61,17616,0.1341745284196421
29,2,28,14617,0.12269259483857614
27,0,49,17080,0.15045232093501665
42,1,53,7140,0.19610711241166467
36,2,52,8218,0.18209734964459007
12,0,59,16285,0.19155032645394549
38,2,29,1322,0.2394904216982865
41,0,30,14782,0.10102665639055777
9,0,35,13757,0.0913791364394379
24,0,22,7382,0.17997331862582633
48,1,21,18875,0.07921113374232834
38,2,47,4963,0.17869277458295335
10,0,34,7072,0.24120379905522737
5,0,64,7475,0.14169071318580034
36,0,58,7665,0.09294142968286373
29,2,50,7174,0.24897494900793743
57,0,57,9787,0.12658543474781409
32,0,32,19154,0.07277414007071362
56,0,51,9922,0.13322361269498684
15,0,59,12732,0.06753214757486188
28,0,27,13521,0.06663961315617753
10,1,44,13322,0.059503103500691726
35,0,64,6962,0.14084266044778831
13,2,43,6029,0.14180138190223723
31,0,56,7613,0.19668479148839357
22,1,23,7603,0.15883094486167193
13,0,36,16589,0.22203226996390385
8,0,23,9590,0.2245791110889786
32,0,52,18665,0.08418403886260212
56,0,46,19545,0.05825380913129672
14,0,29,13752,0.19126578507792275
26,0,56,13517,0.05199638088417622
15,0,44,2934,0.12877518402444527
49,0,54,3504,0.060800431717376036
26,1,52,14358,0.1417751386699253
58,0,62,19823,0.1399361961873879
16,0,31,16168,0.21914976364561473
7,0,43,5751,0.17911980761704316
36,0,28,13727,0.13050122172639472
40,0,48,12623,0.1518702663526858
59,0,36,1558,0.15982622399372995
52,0,48,17565,0.09523144038108422
53,2,24,7263,0.20507961757812737
39,0,37,12507,0.14344059012114535
23,0,41,7104,0.17756883354821712
27,0,21,18555,0.05636953971229739
10,0,26,9636,0.07217592517807743
27,1,57,17037,0.1679104729162908
23,0,42,18829,0.19884695178387574
5,0,23,1182,0.11415973884139419
14,1,27,8724,0.23914573549255708
33,0,63,13892,0.21986066681326855
24,2,28,16933,0.15489798130729496
59,0,58,14556,0.17797999865747138
30,0,31,13359,0.16863339440009667
57,0,25,7750,0.11113176436514083
40,0,57,3706,0.06252354054091253
5,0,26,18235,0.21091384106719768
14,2,56,1360,0.14211146809620057
43,0,53,16117,0.21837124239573613
34,0,64,1192,0.1249072817423764
20,0,44,7657,0.05285686021349981
32,2,61,17260,0.0753833497936364
54,0,49,4850,0.08144617388476619
25,0,21,5650,0.19619510107143656
5,0,33,4645,0.05641381680407989
20,0,21,13784,0.21386466822138822
56,0,59,4800,0.1881353441527956
46,0,38,14102,0.11466787361621611
50,0,44,11989,0.15439379091056463
54,0,56,17914,0.2364344576861489
9,1,45,13033,0.06394853009723454
19,0,61,8349,0.1226701842865174
6,0,64,3403,0.12820040878723626
3,0,29,9146,0.2426332848855473
50,0,54,11196,0.24504544575390402
56,0,29,18689,0.2182712175078933
11,0,51,5380,0.1263993298361124
44,0,44,7957,0.22787975012570644
33,1,59,18252,0.14681308144311317
6,0,28,18402,0.17881140592379025
55,0,64,17197,0.23558008918175366
52,0,43,3996,0.09961537609806037
35,0,56,2754,0.22215593290801544
43,0,56,7830,0.12984919499567077
25,0,56,5419,0.2242474054590226
48,0,31,6609,0.1596841128707338
28,0,29,18918,0.0994611675421474
59,0,25,10992,0.20310465212857304
6,0,59,6330,0.07303023962230781
12,0,47,14699,0.07867360792674885
58,0,59,16408,0.0796332992029582
19,0,35,8920,0.2180669291932738
20,1,47,1484,0.22425039844248862
48,2,23,9603,0.1645211638765099
13,0,49,8062,0.10587484217923027
32,0,60,4201,0.12884174027496056
19,1,48,12488,0.08672073116533821
14,0,58,14853,0.05076289839715545
57,2,44,8291,0.21792712565082023
14,0,40,7952,0.08892614791491993
8,0,29,15917,0.0658188104570807
41,0,31,3982,0.07636134586132909
52,0,49,19608,0.2352122465649485
10,0,38,8669,0.12264581604623914
43,2,37,10513,0.17961757173972365
33,0,45,12029,0.05625726261946334
50,0,44,9540,0.1558232216496365
10,0,56,1448,0.19933407054551372
58,0,60,14237,0.0631170984635841
38,0,26,17964,0.10978548332159906
51,1,25,15197,0.1144037968920612
23,0,57,13917,0.22745736839823932
56,2,63,1666,0.18303211480529852
38,0,44,15824,0.22307247095218952
10,0,46,9032,0.12510845589022146
55,0,52,6431,0.16822601860317213
48,1,62,10245,0.15354850398840297
20,0,36,4953,0.10522071247270337
34,0,29,6494,0.13448400938609129
25,0,56,16312,0.09899495841750415
33,0,23,15302,0.05323911275048916
58,0,25,11414,0.243633827284381
54,0,48,17796,0.24161509359049071
15,0,34,3547,0.21484276632967492
58,0,44,16984,0.0849136805824337
27,0,42,9799,0.05403305427197696
43,0,53,12858,0.08919077588730698
46,0,28,16820,0.22431253502868098
30,0,47,15986,0.08063879702958257
29,1,53,19820,0.09670379815971318
29,0,43,5036,0.18825129671367619
52,0,34,3800,0.1454865140615461
25,0,60,1000,0.18080090127139542
18,0,26,13617,0.1626124115457913
23,0,35,10512,0.16449500932042715
14,2,45,13486,0.22454657037395415
25,0,32,8494,0.09355105604537678
9,0,49,7309,0.07784239215247205
8,0,56,17693,0.13097935052247883
44,0,44,4044,0.15692341678350563
7,0,36,15887,0.14808602539330856
35,2,47,2573,0.15797023632385349
47,0,45,7946,0.147236115298418
44,1,56,1425,0.1535744525405905
28,0,48,839,0.23638392141279346
14,0,21,1194,0.05997636420090938
56,0,33,5860,0.23833030439684633
50,0,37,18893,0.16744263534375253
37,2,36,7528,0.059566294292141046
7,1,58,12475,0.06069140837108636
5,0,22,13678,0.16430368240127016
20,0,53,17575,0.18781526287282913
11,0,33,18113,0.1540561811532799
52,0,45,1250,0.13977281641272654
14,0,35,4808,0.10541106400761034
19,0,24,15483,0.17131678482671414
58,0,21,15825,0.22951788827635472
49,0,38,19627,0.13448266434802003
15,1,57,14707,0.1891384707800084
24,0,36,10952,0.053474292395146984
32,0,59,7386,0.139986647746567
40,0,61,9685,0.20234410363172467
56,0,28,815,0.2183820512973343
52,0,57,13858,0.15741314668273457
58,0,47,1137,0.16330290185033336
5,0,45,13134,0.07768765765685437
16,2,40,12575,0.10909784787996389
35,0,62,19704,0.18347958385950708
5,0,26,17018,0.2033728845744176
23,0,21,14718,0.06638318820054245
11,2,22,12823,0.2421888714297713
56,0,59,6290,0.24071344946013928
6,0,50,15586,0.08751932373594501
11,2,43,11292,0.05904074803297743
14,0,24,10305,0.11820746921327685
11,2,26,12615,0.2417390497250867
35,0,60,5625,0.1386024957510632
23,0,59,5577,0.11273853563397568
55,0,55,1275,0.2289372783482938
17,0,59,8046,0.07685440665263235
33,0,52,16438,0.23821810764631063
40,2,54,2150,0.21179961915075385
38,0,58,9747,0.12671558675591232
48,0,40,17076,0.20747409120744015
14,0,25,17591,0.20122342054283715
31,2,26,18662,0.16597264947429227
48,2,48,7718,0.20628940918775235
52,0,29,7048,0.15001891761611147
38,0,30,5881,0.21848272057121582
40,0,59,8594,0.2086571435583094
52,0,43,13507,0.2312660463419403
38,2,41,13745,0.20950699021917946
57,0,36,12284,0.23418926141506807
10,0,32,9533,0.08563467013524435
22,0,26,14232,0.10546241523606624
9,0,62,7177,0.1404935054722765
8,0,53,2276,0.0985635680047456
29,0,58,19252,0.22934059627995224
15,0,34,2125,0.08595299254724553
26,0,25,17085,0.1417779491975864
27,0,26,11633,0.1543271937181126
38,0,63,19670,0.22461091708620512
56,0,59,11191,0.10182877314499639
51,0,61,1529,0.24391994922472726
24,0,26,2311,0.10839128340138263
21,0,39,2183,0.08259840341031544
46,0,30,8888,0.10071644063126749
10,0,46,15307,0.2262156948552964
33,0,22,12855,0.0804823867924726
27,0,38,16376,0.05638412774400268
13,0,43,11069,0.10831824088589118
38,0,32,2933,0.15891048077488948
21,0,57,4136,0.12133038771330716
13,0,24,3624,0.0821432350255146
40,0,58,18592,0.12283714543320207
12,1,21,16139,0.18851416108447078
41,2,53,1170,0.1372208135611193
12,0,50,4737,0.1645446164007818
27,0,41,5815,0.23941047410718858
49,0,23,14410,0.1996478333725517
16,0,60,1817,0.21076642847018523
46,1,61,19609,0.10760252776596911
44,0,54,6025,0.15227706114046724
54,1,62,17129,0.11891972015902108
12,0,60,13863,0.1469055049441534
43,0,57,7919,0.07237516948819556
56,0,31,964,0.15369420427474978
46,2,57,11240,0.15516300208752226
13,0,47,1255,0.16499545365272972
49,0,24,14497,0.09692197532481162
9,0,21,4514,0.09429031596169589
36,0,32,19029,0.12354496253754538
31,0,43,1039,0.15753972234453728
33,2,63,7300,0.11735534330970486
32,0,59,8106,0.19122804637751561
4,2,63,15483,0.16702462628937098
31,0,53,4987,0.07256978631574247
56,0,26,15704,0.09478005084982995
27,0,55,6781,0.17092166212727167
18,2,37,2090,0.15639068873242323
59,2,34,16825,0.11783939081862022
8,0,44,4253,0.08437653846739646
30,0,38,8927,0.23408636954035444
32,0,48,12311,0.13988786951117696
30,0,64,793,0.09250918989569755
55,2,35,13119,0.19417904583620332
27,0,32,11162,0.10118403371211573
58,1,63,15650,0.10312791647293769
6,0,24,2632,0.2154111822603919
44,0,58,17654,0.23156962524962416
36,0,38,1657,0.14361718339451227
16,0,63,18803,0.17645793728924175
15,2,54,6882,0.12220119760832326
44,2,27,1918,0.1767249318451371
39,0,44,5806,0.1956030742569222
37,0,32,10162,0.1942016932311565
5,0,22,2677,0.05814094885436341
37,0,48,6328,0.06972232497209868
58,2,50,6319,0.19159170240207535
3,0,56,3691,0.1563677759881626
29,0,53,9939,0.23866586179170496
31,0,47,974,0.07071215847084285
54,0,47,5397,0.24793497352562194
19,0,48,3301,0.07670586602583902
30,0,28,1129,0.056287119134170394
43,0,49,9888,0.22979815880867832
6,0,29,17905,0.15080858663218982
48,0,46,7321,0.10733661988607497
49,0,38,13202,0.16436023203250538
44,0,58,3405,0.1255057324872107
39,0,36,14279,0.24772273957405005
45,0,21,13772,0.20479673678625293
47,0,25,8457,0.181187911864994
54,0,30,5799,0.11441861897702446
27,2,58,11680,0.05516888653859989
28,0,54,12287,0.20947348894391726
39,0,61,14208,0.059561048248742754
14,0,53,4398,0.0726270732899472
51,0,27,7455,0.16779923258768747
46,0,23,16588,0.20138449524583785
38,2,45,16709,0.1317888787913568
20,0,44,16340,0.16781020067264568
22,0,39,15561,0.2447289503076095
27,0,46,2115,0.10625848044976081
40,0,38,6098,0.05879427497661321
47,0,31,6013,0.09437472944783616
41,0,46,6989,0.13929424012563707
56,0,38,10008,0.20547281545948098
57,0,41,4086,0.1338508446965875
43,0,57,15868,0.16778289774587019
24,0,40,10301,0.16316171762157944
37,2,62,2120,0.14756555225503357
27,0,27,16320,0.08180333017943217
38,0,49,6588,0.06360402003838622
49,0,52,11498,0.09059477795173375
24,0,25,8666,0.10403944760357989
31,2,46,7416,0.08751351077870043
5,1,52,6966,0.0884906142302028
44,0,23,8499,0.17167828611410418
30,0,57,1833,0.14090064075561726
29,0,37,14005,0.10004125310632841
33,0,49,13133,0.09715871736653525
15,2,30,10528,0.0786470196859601
37,0,27,17786,0.18836047909249498
45,0,38,11278,0.14518709543657882
22,0,27,8081,0.1829091613551192
10,0,26,12388,0.12569311320268453
25,0,46,16085,0.06700179032074682
14,0,47,14901,0.2146072978496844
24,1,61,11656,0.058315863464650855
38,1,46,12700,0.12349719420237826
9,0,45,19668,0.16702632415955468
45,2,47,13844,0.1828990232148902
15,0,64,14226,0.14635001212975274
53,0,37,13489,0.20978080238894942
44,0,51,19133,0.14591757315930898
18,0,52,18566,0.21716361213860547
35,0,28,7220,0.09937128870256332
9,2,58,14860,0.1445074166518713
8,0,39,13223,0.0561874216327533
57,0,39,11157,0.16563218964399623
48,2,30,10548,0.13051134902539674
11,1,40,18010,0.1862376691651914
19,0,46,18280,0.19846673482589322
14,0,60,18057,0.13660195431325262
25,0,34,6458,0.17168623780921988
19,0,47,7354,0.19640641221774413
21,0,59,2241,0.21735571245655605
33,0,43,16203,0.0710255510795474
13,0,29,13906,0.1595819628159571
53,0,53,19658,0.23496470139296466
44,0,46,14861,0.10680599622445507
46,2,34,4533,0.17572195988674605
12,2,58,6245,0.1064630243181418
43,0,22,8240,0.21076936374661487
50,0,63,15295,0.19867387832798367
12,0,51,8601,0.2399018148967318
45,0,51,19368,0.1897917086040256
23,0,49,12406,0.14782401270595358
47,2,64,7663,0.15822334510872976
30,2,39,19272,0.2058829824035608
48,0,64,11078,0.19757689979452853
11,1,23,6459,0.07356201638590248
25,0,61,8127,0.10982572758879353
18,0,62,15197,0.18649839861801626
17,0,32,2152,0.07017643447342073
20,0,53,15681,0.18197405727650084
24,0,38,2633,0.22268802363680584
10,0,37,14075,0.12354859070799662
43,0,44,14555,0.09360057295500866
34,1,29,11971,0.22080346354390523
50,2,31,4106,0.1463058468679112
43,0,45,11648,0.21645118746073738
11,0,64,16677,0.06561942547153002
6,0,21,6000,0.0923571464420086
27,2,41,18431,0.050208129131334725
30,0,41,3176,0.139629536918147
16,2,53,17910,0.2264197398375964
47,0,64,7014,0.1790554841877921
36,2,45,14153,0.05356799981603895
45,0,53,4977,0.05494889471783509
9,0,27,12592,0.19406263361631465
49,0,64,13226,0.06855996894951705
14,0,62,10064,0.09405010151121942
28,0,38,17136,0.18968647879233164
28,0,52,18211,0.09976463632017994
49,0,24,3594,0.14803824864751713
18,1,46,16415,0.1290610861705127
16,0,63,13359,0.11875529578200755
22,0,27,10716,0.10051754938278688
23,2,59,2876,0.13150272765704557
13,0,63,12306,0.08655727207302885
13,0,45,7911,0.24093604417027065
16,0,55,1238,0.11328238961108468
29,0,31,3877,0.1957948339701075
22,0,40,2242,0.10853055260630143
25,0,53,6341,0.10243895886107657
43,2,39,3919,0.14654252261476153
16,0,21,17242,0.19650230514091832
54,0,57,6089,0.050783619627742076
45,0,61,8684,0.0842220690683094
12,0,46,14990,0.20486432471243443
20,0,51,2617,0.1205934040733278
13,2,27,7424,0.22107864768009533
18,2,28,4379,0.07664697555462585
23,0,61,10595,0.21259874844429016
10,0,28,16951,0.17442146870611663
3,0,62,11142,0.08369784148066964
28,0,23,8498,0.05246882908604698
42,0,41,2178,0.22627783364111292
20,0,54,18751,0.1077763220440313
52,1,25,9539,0.09827309603465183
24,0,26,11443,0.08676971609254183
54,0,53,10287,0.1210021519133836
16,2,43,10388,0.15477183573608272
33,0,56,2459,0.14553799841045967
46,1,36,9395,0.22024393873139897
