age,credit_amount,device_reuse,velocity,geo_mismatch,label
53,16293,1,5,1,2
57,6801,2,5,1,0
58,11257,4,0,0,0
30,6092,4,3,0,0
50,11853,1,2,1,0
21,3152,1,3,0,0
46,9785,2,1,0,0
46,11211,3,6,1,2
36,11352,0,4,0,0
64,9208,3,9,0,2
59,13049,4,0,1,1
22,10487,4,7,1,2
30,6023,2,9,0,0
30,4699,1,4,1,2
60,13130,1,6,1,2
43,18802,3,4,1,2
53,15187,2,5,1,2
56,12952,0,9,1,0
54,18469,3,5,0,0
24,18042,0,5,1,0
27,10376,4,9,1,2
38,2630,2,4,0,0
35,12868,1,1,0,1
53,12645,0,6,1,1
27,5908,0,6,1,0
37,17064,4,2,1,2
31,17464,2,7,1,0
29,6952,4,0,0,0
28,9798,4,3,0,0
29,4305,0,8,1,0
45,3977,1,6,1,2
39,5667,4,6,0,2
40,7632,2,6,1,0
42,5822,2,1,0,0
53,3456,2,9,0,0
58,9220,3,2,1,2
44,12659,4,7,0,2
49,6856,4,9,1,2
53,10904,3,2,1,2
51,5789,2,6,0,0
26,14225,1,0,0,1
64,13145,0,6,1,0
28,19221,3,4,0,1
39,1534,0,0,0,0
49,17136,3,6,0,2
38,7137,2,9,0,0
31,1787,3,0,0,0
61,13950,4,8,0,2
24,3848,2,8,0,0
31,3929,2,5,1,0
64,19603,2,9,1,1
53,4808,1,3,0,0
24,11169,0,7,0,0
54,4412,0,6,0,0
63,2917,3,5,0,0
25,518,4,8,1,2
39,812,0,8,0,0
41,9738,1,7,0,0
26,8963,3,5,0,0
29,1259,3,9,0,2
28,7317,3,5,0,0
29,5822,3,6,0,2
38,11640,0,1,0,0
41,19898,1,3,1,2
31,13986,2,9,1,2
33,18408,0,4,1,2
29,4248,1,5,1,0
56,4693,1,8,1,0
30,15140,4,3,1,1
60,6545,1,2,0,0
44,17051,4,0,1,2
56,9542,3,2,0,0
49,4416,3,5,1,0
32,16966,4,7,1,2
47,11233,4,3,0,0
33,16151,1,4,0,0
26,9318,2,2,0,0
32,2961,2,8,0,0
33,13780,4,5,0,0
26,2926,0,1,0,0
22,13434,2,6,1,0
62,8626,1,3,0,0
43,15934,1,8,1,1
38,17466,3,2,0,1
61,8443,1,8,1,2
30,17700,3,6,1,2
38,2662,4,1,0,0
58,2593,3,7,0,2
48,19874,0,7,1,1
38,11698,0,4,1,2
32,9288,2,1,0,0
22,3535,2,4,0,0
24,6135,3,6,1,2
28,13879,2,1,1,0
55,16523,0,3,0,0
49,18370,4,7,1,2
40,8450,4,5,1,2
55,9368,3,9,1,2
28,3684,3,2,0,0
30,2120,4,7,0,2
38,9038,2,4,1,2
61,11795,0,2,1,0
48,2534,3,9,1,2
58,8466,2,6,0,0
31,13010,3,5,1,1
58,16312,3,2,1,2
24,18800,2,8,1,1
31,7136,1,0,1,0
44,8138,2,1,0,0
23,17560,3,1,1,0
58,14018,3,6,0,2
59,5837,2,1,1,0
44,13860,2,7,1,1
34,3571,4,1,1,2
25,9256,1,6,0,0
48,6476,0,7,1,0
44,19856,3,8,1,2
54,1180,4,2,0,0
47,17206,3,0,0,0
26,5984,2,7,0,0
26,1206,1,4,0,0
55,13372,2,9,1,2
27,13721,0,1,1,0
62,3274,2,5,1,2
25,1247,1,1,1,0
53,2671,1,4,0,0
63,8472,2,0,1,0
40,3081,4,7,0,2
23,14209,1,6,0,1
59,2012,4,0,1,0
29,15883,2,4,1,1
44,17555,4,4,0,1
64,14478,1,6,0,0
53,18910,4,4,0,0
23,18815,3,4,0,1
57,1407,3,8,0,2
28,7168,2,5,0,0
53,15321,2,8,0,1
48,7122,2,8,0,0
33,14874,4,8,1,2
39,15598,3,9,0,2
26,19939,0,6,0,1
64,6932,3,5,1,2
31,7283,4,5,0,0
34,973,3,2,1,2
43,6067,2,8,1,2
50,5970,1,6,1,0
43,9335,3,8,0,2
43,8713,3,7,0,2
46,17203,1,4,0,0
58,15588,2,2,0,0
38,14707,1,9,0,0
57,601,0,7,1,0
55,9696,0,8,0,0
63,14727,0,5,1,1
61,5268,2,5,1,2
56,8784,2,0,0,0
31,14676,2,0,0,1
55,15993,4,7,1,2
53,17163,1,2,0,1
33,8881,1,0,1,2
50,8299,1,7,0,0
32,7962,1,6,0,0
44,13537,2,1,0,1
56,8681,1,4,0,0
29,8304,1,4,0,0
35,3781,3,0,1,2
55,9830,4,6,0,2
40,5127,1,3,1,2
63,10735,0,8,0,0
21,17828,1,1,0,0
52,15626,2,8,0,0
56,9822,4,0,0,0
61,19561,0,7,1,2
27,19614,0,7,0,1
64,9165,2,4,0,0
38,15388,4,2,1,2
36,7175,2,1,0,0
36,17633,4,3,1,2
49,7785,3,6,1,2
50,5536,0,7,1,0
41,3110,2,1,0,0
24,16931,3,0,0,0
64,6290,2,5,1,2
30,16359,0,5,0,0
25,2185,0,9,0,0
47,10267,3,7,1,2
39,8843,2,5,0,0
48,9056,2,5,1,0
59,3763,1,6,1,2
25,1940,1,4,1,0
33,7254,3,6,0,2
43,9669,0,1,1,0
55,15974,2,8,0,1
47,9517,1,8,1,2
37,5295,3,4,1,0
47,5618,3,4,0,0
64,12431,2,4,1,1
42,8995,1,8,1,2
59,18073,1,1,0,0
55,9075,1,3,0,0
34,11555,1,6,1,0
31,1746,3,6,0,2
54,4278,0,2,0,0
30,17078,0,1,0,0
35,7222,2,5,1,2
31,8709,1,6,1,2
47,12012,4,7,0,2
33,1628,3,0,0,0
49,10378,3,0,1,2
62,7250,2,3,0,0
57,3398,2,5,0,0
62,8657,2,0,1,2
22,9212,0,1,1,2
41,4133,2,4,0,0
30,11089,4,2,0,0
61,15050,1,7,0,0
52,5712,0,0,1,2
35,19347,2,8,1,0
45,12442,1,1,1,1
47,15575,3,4,0,0
42,1868,4,9,1,2
41,15465,4,6,0,2
23,7063,1,9,1,0
40,14347,4,0,1,2
36,16183,0,7,0,0
57,5382,1,0,1,0
59,5556,1,6,1,0
54,1660,4,3,1,0
22,12300,3,7,0,2
58,15593,1,1,0,0
38,8495,0,8,1,0
39,3639,3,4,1,0
62,6670,3,5,1,2
59,8355,4,5,0,0
23,18364,2,0,0,0
36,2918,0,3,0,0
53,7193,1,7,0,0
44,12942,3,9,1,2
32,5115,1,9,1,0
44,17752,0,5,0,0
59,18231,4,2,1,0
30,7912,2,4,0,0
53,15045,1,4,1,0
53,15240,2,3,1,2
59,13795,3,3,1,0
34,4136,0,8,0,0
30,1465,2,3,0,0
45,7270,1,0,0,0
44,3058,0,7,1,0
39,6200,0,6,0,0
55,12947,2,3,1,2
56,11981,2,6,1,0
31,4583,2,9,1,2
56,845,3,9,1,2
31,4899,2,7,1,2
38,9368,2,5,1,2
22,15693,4,0,1,2
35,7620,3,5,1,0
63,6075,4,8,1,2
40,11251,1,8,1,0
52,1895,3,7,1,2
25,4896,3,9,1,2
48,1210,2,5,1,2
37,10749,0,1,0,0
53,9141,2,4,1,2
61,11859,4,3,1,0
44,12534,3,8,0,2
25,8204,0,7,1,2
41,17443,1,4,0,0
26,18405,2,3,1,2
40,2660,4,1,1,2
23,18442,2,0,1,1
49,4335,4,3,1,0
34,5343,3,2,1,0
29,10831,1,2,1,0
21,1073,0,9,1,2
60,7600,4,6,1,2
57,4294,2,5,1,0
56,9909,4,1,0,0
23,16386,4,8,1,2
36,18520,2,6,0,0
63,4637,0,5,0,0
46,11125,4,4,1,0
26,9751,2,5,1,0
27,8594,0,8,1,0
32,12837,2,7,0,1
63,19794,0,4,0,0
28,8402,1,6,1,0
60,1771,1,9,0,0
50,18361,2,3,0,0
61,18676,2,9,0,1
57,6786,4,6,1,2
35,10282,1,1,0,0
57,17320,3,9,0,2
28,10323,4,6,1,2
33,9883,3,3,1,0
30,18478,1,2,0,0
26,16661,3,9,0,2
24,10392,1,8,0,0
29,3649,2,0,0,0
26,9048,3,6,1,2
37,13690,1,1,0,0
24,5813,0,2,1,2
23,10976,4,5,0,0
64,13346,3,2,1,0
24,2157,0,5,0,0
24,11608,1,4,0,0
22,14882,1,5,1,1
26,4679,4,8,0,2
44,11194,4,1,1,2
57,14333,3,7,0,2
53,1363,2,2,1,2
46,13059,0,0,1,2
24,5565,1,4,1,2
55,8248,0,3,0,0
22,13136,3,1,0,0
48,585,0,4,1,0
39,827,3,8,1,2
59,9208,4,5,1,2
34,19020,1,7,1,1
49,618,3,1,1,0
40,15881,4,0,1,2
43,1962,2,3,0,0
62,10034,2,7,0,0
52,8896,1,8,0,0
39,9627,2,1,1,0
40,2097,4,4,1,0
52,15193,3,3,0,0
36,5875,1,7,0,0
28,15535,2,2,0,1
41,13282,3,4,1,2
24,11250,0,8,0,0
28,6517,3,4,0,0
39,13219,1,7,0,1
56,19954,1,6,1,1
55,18500,2,5,1,0
32,18367,2,2,1,2
39,4784,4,9,1,2
27,11913,1,2,0,0
54,8257,1,9,0,0
31,19355,1,9,1,0
56,19026,4,5,1,0
58,17426,4,8,1,2
51,3673,2,7,1,0
35,6718,3,7,1,2
62,14369,4,0,1,2
51,15117,4,1,0,0
49,7330,3,0,0,0
58,3168,2,0,0,0
59,3169,4,8,0,2
24,13848,1,1,1,1
59,9356,1,0,1,0
54,10076,3,9,0,2
30,16399,0,2,1,1
34,828,2,8,1,0
54,15213,4,9,1,2
30,5847,0,5,0,0
40,18658,4,9,0,2
51,19129,2,9,1,2
49,10291,4,1,0,0
61,6658,3,1,0,0
25,5047,0,3,1,2
33,4038,3,5,1,2
64,19984,0,7,0,0
46,4156,1,1,0,0
31,9208,4,1,1,0
33,9844,4,3,0,0
35,13744,0,2,1,1
45,16931,1,9,0,1
33,11380,0,3,0,0
48,15281,1,8,1,2
40,11550,4,0,0,0
47,9018,0,1,0,0
27,3576,3,8,1,2
48,4570,4,2,1,2
61,8932,4,0,0,0
26,1398,1,5,0,0
35,6669,3,1,0,0
51,9521,2,0,1,2
48,9716,0,4,1,2
50,16388,1,5,1,2
45,19369,3,5,0,0
51,14728,3,5,0,0
47,2050,2,0,0,0
24,8467,3,2,0,0
54,14733,3,3,0,0
40,12096,1,2,0,1
23,9426,1,5,0,0
38,9006,4,2,1,0
40,8416,4,6,0,2
24,11790,0,9,1,2
64,3986,3,6,0,2
30,10591,0,3,0,0
35,4514,4,4,1,2
40,13778,2,5,1,0
57,17362,3,7,1,2
53,10400,3,3,1,2
54,8057,3,0,0,0
31,18841,1,7,1,2
58,13363,4,6,1,2
57,8846,2,1,1,2
41,1061,2,6,1,0
45,810,1,0,1,0
22,4818,0,6,1,0
54,5109,2,7,1,0
63,14567,1,0,0,0
41,10261,3,7,1,2
44,19999,1,1,1,2
42,11041,4,2,0,0
24,18110,3,7,0,2
48,11271,2,3,1,2
52,7484,3,9,0,2
61,14433,3,9,1,2
61,9263,3,9,0,2
42,5855,2,1,1,0
63,9727,4,1,1,2
44,13465,1,1,0,1
49,7823,2,5,0,0
47,14228,1,4,1,0
64,19623,2,7,0,1
53,8519,4,2,0,0
26,6257,3,1,1,0
24,8342,1,6,1,0
39,16846,4,6,0,2
43,3989,3,6,0,2
50,19486,2,3,1,0
42,8572,0,5,1,0
43,16911,2,9,0,0
61,15842,4,6,0,2
35,15779,2,9,0,1
42,18224,0,4,0,0
45,4104,0,0,1,2
41,12075,4,7,0,2
63,2430,2,4,1,2
63,6337,3,0,0,0
43,1291,1,1,1,0
40,13804,0,3,0,0
46,12350,2,1,1,2
28,14932,3,6,1,2
39,3936,1,6,0,0
30,6978,3,3,1,2
27,13688,2,0,0,0
25,16617,1,0,1,0
46,17770,1,9,1,1
21,1937,1,3,1,0
49,8349,1,1,1,2
40,709,3,7,0,2
37,16461,1,8,0,0
54,2897,3,1,1,0
44,16531,1,9,0,0
53,3542,1,7,1,0
52,799,4,2,1,0
22,17639,4,7,0,2
30,9056,2,4,1,2
46,8787,1,6,1,0
63,13111,3,1,0,0
27,5861,0,2,1,0
25,13970,2,7,0,1
62,8866,2,8,1,2
63,5816,3,0,1,0
28,8199,0,2,1,0
38,619,0,6,0,0
48,6378,1,9,0,0
29,12033,0,6,0,0
35,3189,2,7,1,2
38,2811,4,3,1,0
49,13290,1,0,0,0
34,8850,2,7,0,0
39,3163,1,7,1,0
33,15082,0,4,0,1
54,15620,3,5,0,0
27,1177,1,2,1,2
31,4432,2,4,0,0
31,7721,3,2,1,2
60,14761,4,4,0,1
62,1943,0,1,1,0
43,16208,2,6,0,0
27,6729,4,2,1,2
54,2943,2,7,0,0
42,17335,0,5,1,0
58,2191,1,8,0,0
36,3026,3,2,0,0
64,19016,3,2,1,0
56,10631,1,2,0,0
30,9529,0,6,1,0
52,13903,1,1,1,0
33,12789,1,6,0,0
36,12464,3,8,0,2
32,953,4,6,1,2
51,11258,0,1,0,0
32,5934,3,4,1,2
49,16249,3,5,0,0
46,10355,3,3,0,0
54,2913,4,4,0,0
64,17781,0,7,1,2
21,6043,3,8,0,2
64,5793,0,3,0,0
25,18757,4,3,1,2
44,15616,2,2,0,1
35,17260,0,4,0,0
49,13413,3,5,0,0
52,18254,3,7,1,2
58,2747,2,2,0,0
38,12199,1,2,0,0
62,6220,0,0,1,0
35,8269,4,0,0,0
29,5138,0,0,1,0
37,4498,4,2,1,0
44,9129,2,6,0,0
50,18406,3,7,1,2
57,12889,3,9,1,2
30,7312,4,5,0,0
34,8951,0,4,0,0
62,10831,4,8,0,2
40,5268,0,1,0,0
31,10663,4,6,0,2
64,14069,1,8,1,0
40,5241,4,5,1,2
64,11897,0,2,1,0
61,14313,2,6,0,1
60,10626,2,9,1,2
46,6193,4,2,0,0
56,11311,0,5,0,0
63,15968,0,0,1,0
32,4827,3,2,0,0
22,11706,0,7,1,2
35,13768,3,4,0,0
49,6769,0,1,0,0
45,8056,4,3,1,2
24,17832,2,1,0,1
45,7587,4,7,0,2
28,12165,0,9,0,0
43,3419,1,1,1,0
46,18556,2,2,1,2
49,12138,0,8,0,1
39,15327,0,8,0,0
38,12251,1,7,0,0
50,7432,3,7,1,2
53,7135,3,8,0,2
56,14173,0,3,1,0
35,17267,0,8,1,2
39,2989,3,8,0,2
35,16986,1,2,1,2
44,16685,3,0,1,2
26,2626,1,5,1,2
39,2609,1,7,1,0
29,14053,1,8,1,2
44,16934,1,1,0,1
58,8179,3,3,1,0
64,12992,2,7,1,1
40,19994,3,0,0,1
23,6794,0,7,1,0
31,4887,2,2,1,2
25,19836,2,0,1,2
54,5970,4,2,1,2
64,9715,2,7,0,0
45,9121,0,8,1,0
28,10702,3,0,1,2
21,5739,0,4,0,0
63,13740,4,2,0,0
34,13993,1,6,0,0
25,4410,3,7,0,2
28,9877,3,9,1,2
32,1618,2,3,0,0
49,4807,2,2,0,0
60,19750,0,3,0,1
33,10374,0,7,0,0
51,12643,3,4,1,2
23,17831,4,0,0,1
21,14417,4,9,0,2
23,15951,1,1,1,2
61,14385,1,9,1,2
46,10227,1,1,0,0
56,12835,3,5,0,1
21,6125,3,3,1,2
21,17863,3,6,1,2
58,4007,4,4,1,0
25,17739,1,3,1,0
27,17628,3,4,1,2
43,3274,2,9,1,2
47,14348,4,2,0,0
31,19798,1,2,0,0
40,11657,0,0,1,2
50,7136,1,7,1,0
40,17648,3,6,0,2
37,10494,4,6,1,2
24,2872,4,0,0,0
40,5360,0,7,1,2
56,13808,2,8,0,1
48,9379,0,9,1,2
60,4725,1,9,0,0
26,16081,4,2,0,1
21,2851,4,7,1,2
45,4771,0,4,0,0
28,9579,0,5,0,0
47,1270,3,3,0,0
60,8054,2,6,1,2
35,18244,2,9,0,0
45,18852,4,6,0,2
50,17503,4,9,1,2
27,6817,4,9,1,2
60,1764,3,1,0,0
29,16390,4,9,1,2
56,7779,3,8,1,2
50,15102,4,4,0,0
27,2823,2,6,0,0
52,13524,0,6,1,0
29,11934,4,7,1,2
47,18447,4,8,0,2
63,2487,1,1,0,0
62,8454,2,0,1,2
59,19803,2,2,1,2
42,8098,3,5,1,2
45,13331,3,8,0,2
34,3638,1,6,1,0
61,14703,4,1,0,1
41,5877,4,7,0,2
54,11658,4,4,1,0
36,17655,2,3,1,2
53,13390,0,7,1,0
30,9750,4,2,1,2
53,4206,0,6,0,0
23,7156,0,1,1,2
25,17060,1,3,1,2
36,4714,0,5,0,0
42,13297,3,6,1,2
52,9956,2,9,0,0
36,6757,1,2,0,0
21,14474,0,8,1,2
35,7561,1,8,0,0
40,6090,3,3,1,2
44,10820,3,1,1,0
49,15275,1,2,1,2
31,17350,0,6,1,0
47,12780,2,7,1,0
48,13408,3,6,0,2
55,15857,0,7,1,1
43,5750,3,1,1,2
56,5392,0,5,0,0
30,9937,1,8,1,2
52,12805,3,3,1,2
23,13096,0,8,0,0
25,3497,1,1,0,0
59,15721,0,9,0,0
41,7594,1,7,1,2
48,17607,3,6,0,2
47,14625,1,6,0,0
51,19667,0,9,1,2
31,12817,1,3,1,2
28,10786,0,1,1,0
22,4163,3,9,1,2
59,8273,4,1,1,2
30,17237,0,6,1,0
46,7949,3,2,0,0
41,1540,1,9,0,0
28,5280,0,9,1,0
39,12106,3,4,1,2
24,12767,1,5,1,0
28,19684,2,4,0,1
27,18710,2,4,0,0
57,10864,2,9,0,0
45,11312,0,2,0,0
61,16113,1,9,1,0
40,1448,3,6,1,2
29,12106,4,9,1,2
47,9743,0,6,1,2
61,15770,2,8,0,0
44,16106,4,4,1,2
21,13284,1,4,1,0
34,13317,2,2,1,0
61,13977,4,2,0,0
43,11812,4,0,0,0
62,4942,3,3,1,2
43,6048,3,9,0,2
21,14965,3,9,1,2
59,12558,1,6,1,2
54,5139,4,3,1,0
52,17618,0,5,1,2
63,19622,0,7,1,1
29,12708,3,0,1,2
60,4941,4,9,1,2
31,18796,4,8,0,2
63,5115,3,9,1,2
29,8933,1,0,1,2
45,17244,1,9,0,0
55,10653,2,6,0,0
24,5238,1,5,0,0
23,2061,2,1,0,0
58,7537,0,4,1,2
23,13605,1,3,1,2
48,14435,4,9,0,2
62,4847,3,3,0,0
48,3595,0,2,1,2
42,14178,1,9,1,0
39,3601,1,1,0,0
49,1752,1,9,1,0
46,9983,3,9,1,2
43,11632,4,3,0,0
27,5252,3,6,0,2
50,4618,2,7,1,2
53,5095,0,5,1,2
52,7185,0,6,1,0
24,680,4,1,1,2
51,729,3,5,1,2
53,7723,2,5,0,0
29,888,2,5,0,0
58,6705,4,9,1,2
44,11827,4,8,0,2
41,1107,0,6,0,0
52,12547,1,4,0,1
43,12614,0,4,1,2
44,11680,1,0,1,0
34,12719,3,5,1,1
61,16280,1,2,0,1
63,1880,0,8,0,0
26,3792,2,7,0,0
53,6682,2,9,0,0
22,13918,3,9,0,2
37,17519,0,4,0,1
63,18413,1,4,1,0
28,11852,3,6,0,2
37,8497,3,4,1,2
30,8533,4,2,1,0
53,1666,4,7,0,2
41,9569,4,4,0,0
47,10500,2,9,0,0
62,4561,4,2,1,0
43,15475,2,4,1,2
53,16331,4,5,1,2
25,6389,1,9,0,0
30,18323,2,5,1,2
62,2588,3,0,1,2
58,18257,1,3,1,2
49,15477,0,8,0,0
37,4866,4,2,0,0
29,13178,2,3,0,0
58,6559,4,1,1,0
55,16094,1,7,0,0
31,3632,4,1,1,0
46,5275,3,3,0,0
48,6490,3,7,1,2
42,4393,3,8,1,2
61,6989,1,2,0,0
26,12250,4,3,0,1
32,12845,4,1,0,1
25,11301,3,4,0,0
51,4198,4,9,1,2
49,4447,4,3,1,0
64,18428,3,2,1,2
44,5401,2,3,1,0
27,2510,4,8,0,2
40,9352,0,5,0,0
24,634,2,6,1,0
50,7181,4,7,0,2
50,17171,4,7,0,2
58,5714,1,5,0,0
35,14223,0,5,1,0
34,10051,1,5,1,0
24,7429,4,1,0,0
39,13400,2,4,1,2
41,12112,0,8,0,1
54,6705,0,0,1,0
54,4859,1,8,0,0
27,18378,1,5,1,2
33,3783,0,3,0,0
43,19210,2,1,1,2
35,9687,2,7,0,0
22,19936,0,0,0,0
58,7387,1,5,0,0
53,11527,3,1,0,0
43,12496,4,9,0,2
34,7104,4,1,0,0
58,4753,2,8,1,0
22,10646,0,5,1,0
40,13427,4,0,1,2
56,5597,4,7,0,2
62,15453,1,8,1,0
32,12958,2,2,1,2
49,3749,0,9,0,0
29,18803,4,7,0,2
26,1355,3,7,0,2
36,13247,0,3,1,2
59,9071,3,1,1,2
51,13249,2,4,0,0
42,15593,2,8,1,2
33,13900,1,5,1,2
27,13190,4,6,1,2
32,16897,2,7,1,0
27,14186,4,3,1,2
29,16367,0,0,0,1
51,8355,2,8,1,0
26,4455,1,6,0,0
23,5081,4,5,1,2
44,12436,2,5,0,0
33,10869,3,8,0,2
41,2004,0,7,1,0
27,4485,3,6,1,2
30,19367,0,7,1,1
40,14661,1,2,1,1
51,15222,1,7,1,2
39,4340,0,9,1,2
44,1752,2,2,1,0
43,6179,1,5,0,0
32,17209,2,6,1,0
33,10377,3,5,0,0
39,15800,0,9,1,2
22,9990,3,4,0,0
51,10058,1,2,0,0
48,12216,1,1,0,1
34,19199,2,8,0,0
37,9030,3,6,1,2
35,12117,3,5,1,2
49,18429,0,4,1,2
54,7759,2,4,0,0
25,16878,1,9,0,0
39,10933,1,6,0,0
21,17642,4,9,1,2
40,9622,0,8,1,2
31,12775,2,7,0,1
35,6804,2,5,0,0
41,12882,1,2,1,0
35,6861,3,6,1,2
38,12379,2,7,0,1
54,15880,3,5,0,0
56,8980,1,0,1,2
21,8870,4,9,1,2
37,6781,3,8,1,2
58,14744,1,3,1,2
44,12044,4,4,1,1
30,10570,4,1,0,0
47,997,2,9,1,2
27,2646,0,2,0,0
21,645,2,3,0,0
48,17079,3,4,0,0
43,17107,1,2,1,2
54,1824,0,6,0,0
36,1405,2,9,0,0
58,15737,4,8,1,2
39,10733,1,5,0,0
53,6524,2,1,1,0
25,12492,0,8,1,2
25,5111,3,2,1,2
55,4364,4,9,1,2
57,7665,3,3,1,2
62,17966,2,5,1,0
35,15459,0,4,1,2
21,4206,2,4,0,0
64,11453,4,1,0,0
47,17748,0,5,1,2
31,19056,1,4,0,1
54,15378,4,8,0,2
60,3012,2,4,0,0
33,5194,0,9,1,2
54,4762,0,2,1,0
55,3439,2,3,1,0
43,3918,2,0,1,0
48,6666,4,7,1,2
32,11332,4,0,1,2
61,8260,2,2,1,0
64,8705,2,9,1,2
64,5292,4,6,1,2
53,3445,3,5,0,0
22,19978,1,8,0,0
37,12180,3,7,0,2
40,4978,3,8,1,2
63,16294,1,6,1,1
45,16697,4,4,1,0
44,19352,1,1,1,0
27,3602,2,3,0,0
55,12979,2,7,0,1
35,19614,3,2,0,1
25,16230,4,6,1,2
64,4897,1,1,0,0
29,17914,1,0,0,0
21,8722,3,3,1,2
24,10033,4,2,0,0
40,11391,4,8,1,2
25,15542,3,3,1,0
58,2845,3,4,1,0
43,11015,3,4,0,0
35,16427,4,3,0,1
21,11195,0,9,0,0
42,5856,2,7,0,0
27,1597,0,1,1,0
64,11210,2,2,1,0
33,14215,1,0,0,1
41,11217,1,2,0,0
21,19597,4,6,0,2
26,12251,3,9,0,2
30,10410,2,4,1,2
23,1581,4,0,0,0
52,11392,0,0,0,0
62,3788,3,4,0,0
64,14632,0,2,1,0
32,3643,1,5,0,0
55,18180,0,1,0,1
43,6389,2,2,1,2
23,8962,3,5,1,2
24,3325,3,2,0,0
45,4608,2,3,1,0
39,18477,4,2,0,0
21,6031,1,0,0,0
61,10502,0,3,1,0
53,19637,0,3,0,0
43,12659,0,8,1,0
64,1311,2,8,0,0
63,7471,2,4,1,0
63,8043,4,2,0,0
32,5886,0,4,1,0
59,5203,1,6,1,0
43,10311,4,3,1,0
52,7852,0,7,0,0
58,6239,2,9,1,2
28,8553,0,4,0,0
40,7201,2,1,1,0
26,4960,4,1,1,0
33,9328,1,8,0,0
39,18874,1,4,0,0
58,10361,2,3,1,2
58,12152,3,6,1,2
38,19694,4,9,0,2
35,12465,0,4,0,1
44,4854,2,3,0,0
61,8270,3,8,1,2
63,10015,0,0,0,0
30,9758,4,8,1,2
29,3415,1,5,0,0
52,2563,2,0,1,2
34,7324,4,2,0,0
29,18328,3,6,0,2
22,14487,4,7,1,2
38,16913,3,1,1,0
38,3902,1,6,0,0
45,8578,3,9,0,2
29,11836,3,6,0,2
52,8969,1,7,1,0
50,8625,0,1,0,0
41,7515,3,6,1,2
28,1505,2,7,0,0
43,17215,3,1,1,2
50,18694,0,3,1,2
37,2076,2,8,0,0
32,8565,4,9,0,2
43,10597,4,1,1,2
36,15786,4,7,0,2
38,19741,1,5,0,0
36,8618,0,5,0,0
34,15104,2,5,0,0
52,18778,2,8,0,1
41,16690,1,4,0,0
41,6164,0,5,0,0
49,16441,0,6,0,0
36,8538,1,5,0,0
25,841,3,8,0,2
58,15297,0,2,1,2
23,16790,0,9,0,0
46,7201,1,6,1,0
32,9293,4,9,1,2
30,7604,4,3,1,0
22,2782,2,4,1,0
60,19899,0,0,0,0
39,940,0,9,1,2
36,11334,4,8,0,2
53,791,2,2,0,0
22,13942,0,0,1,0
45,18066,4,6,0,2
42,13047,2,6,0,0
45,12320,1,5,1,2
26,16644,2,1,1,0
62,19497,1,9,1,2
31,17305,4,4,1,2
50,5012,3,7,1,2
53,11483,0,8,0,0
36,16466,3,5,0,1
26,6243,0,0,0,0
34,13666,2,8,0,1
56,944,3,6,1,2
60,17607,0,8,1,2
62,12480,3,6,1,2
30,14990,1,9,1,1
47,16596,3,8,1,2
27,4766,2,2,0,0
52,9285,0,1,0,0
39,17243,3,1,0,0
52,3711,1,7,1,2
51,16538,4,2,1,2
64,6117,4,4,0,0
42,11722,0,7,0,0
36,10444,3,4,0,0
44,13886,1,0,0,0
28,16815,3,3,1,2
25,7305,2,0,1,0
43,3849,1,3,1,2
57,8745,3,7,0,2
44,12436,1,5,0,0
55,15133,4,6,1,2
28,15190,4,1,0,0
40,7129,0,7,0,0
47,18752,3,4,0,1
36,2121,4,2,0,0
21,2775,0,6,0,0
24,983,3,1,0,0
61,18564,4,4,0,0
47,4012,1,4,1,0
32,12228,2,1,1,0
32,16352,3,9,1,2
22,15450,1,3,0,1
62,19002,1,0,1,0
25,1548,1,4,1,2
54,8437,1,9,0,0
31,10369,3,6,0,2
35,14074,1,6,1,0
33,12641,1,9,0,0
57,11419,4,0,0,0
22,6483,2,5,0,0
36,2576,4,3,0,0
33,8917,3,6,0,2
33,5563,4,8,0,2
29,11308,0,0,1,0
61,16043,4,1,0,0
37,11274,4,9,1,2
39,11869,0,4,0,0
37,1316,1,3,1,0
64,13070,2,1,1,0
35,9069,2,3,0,0
36,2912,3,0,0,0
35,4669,3,2,1,2
35,15724,1,1,0,1
24,18375,3,0,1,2
47,10400,4,9,0,2
22,19543,2,7,0,1
30,4010,4,9,0,2
29,6343,3,2,1,2
33,18636,4,2,0,0
54,3916,4,2,1,0
47,13357,0,5,0,1
64,4780,4,1,1,0
36,6957,0,2,1,0
61,9816,4,9,1,2
22,7519,4,3,0,0
43,17552,1,7,1,1
56,19469,0,2,1,1
44,10250,2,9,0,0
62,10741,1,6,0,0
34,1580,2,8,1,2
22,5066,0,5,0,0
55,1277,0,9,1,0
23,17204,2,3,0,1
54,4934,3,4,0,0
53,7142,1,0,1,0
58,16934,1,1,1,0
42,14409,0,7,0,0
60,12618,1,3,1,0
28,1250,1,1,0,0
40,11477,1,2,0,0
26,11437,1,3,1,2
54,6719,1,7,1,0
52,15026,3,0,0,0
56,18623,1,0,1,0
54,5551,3,7,0,2
34,6957,3,1,1,0
23,6785,3,4,1,0
61,16781,2,6,1,0
42,2016,4,5,0,0
25,17970,1,1,0,1
61,15613,4,7,0,2
64,9925,1,0,1,0
40,11878,0,2,1,2
54,17938,4,1,1,2
22,15511,4,5,0,1
25,5897,0,6,1,2
33,1482,2,6,1,0
49,13339,2,1,0,0
26,3343,1,3,0,0
22,2215,2,1,0,0
